DEFECTID,XREL,YREL,XINDEX,YINDEX,XSIZE,YSIZE,DEFECTAREA,DSIZE,CLASSNUMBER,TEST,CLUSTERNUMBER,ROUGHBINNUMBER
1482,26.495,1035.573,-25,67,20.041,43.346,6400,96.569,0,2,0,4
1483,24.542,117.393,-50,42,16.981,50.924,6400,96.569,0,2,0,4
1484,638.659,412.321,-50,42,18.171,52.601,76.833,22.983,0,2,0,4
1485,30.97,427.793,-10,47,9.564,4.782,27.44,10.373,0,2,0,4
1486,641.53,687.282,-50,42,12.432,36.343,111.591,31.22,0,2,0,4
1487,36.845,715.179,-25,62,20.084,21.042,49.393,20.841,0,2,0,4
1488,26.137,1037.943,-50,42,20.172,26.489,6400,96.569,0,2,0,4
1489,629.778,690.624,-25,62,23.87,38.307,4800,96.569,0,2,0,4
1490,632.204,1007.672,-50,42,29.171,20.085,4800,96.569,0,2,0,4
1491,23.825,115.667,-25,62,11.743,33.794,4800,96.569,0,2,0,4
1492,634.476,414.363,-25,62,6.516,63.599,4800,120,0,2,0,4
1493,627.465,137.527,-25,62,16.159,48.759,8000,129.218,0,2,0,4
1494,629.518,1012.331,-25,62,24.291,34.046,4800,96.569,0,2,0,4
1495,31.878,1035.646,-10,47,29.346,141.691,167.297,29.648,0,2,0,8
1496,629.125,422.792,-20,62,22.902,50.098,6400,120,0,2,0,4
1497,632.019,692.097,-20,62,26.779,41.122,4800,96.569,0,2,0,4
1498,630.458,1010.601,-20,62,25.567,29.598,4800,96.569,0,2,0,4
1499,26.282,121.064,-50,57,19.833,44.695,6400,96.569,0,2,0,4
1500,23.941,1030.101,-20,62,15.674,49.58,6400,96.569,0,2,0,4
1501,623.184,133.583,-50,57,11.288,27.735,6400,96.569,0,2,0,4
1502,633.321,1014.898,-50,57,30.603,27.735,288.124,52.168,0,2,0,4
1503,638.581,687.333,-50,57,18.171,24.866,155.495,34.806,0,2,0,4
1504,638.581,419.544,-50,57,17.214,60.253,4800,120,0,2,0,4
1505,625.485,122.796,-20,67,15.779,19.688,6400,96.569,0,2,0,4
1506,28.006,1035.908,-50,57,21.206,34.395,6400,96.569,0,2,0,4
1507,25.883,117.921,-20,67,16.528,32.749,6400,96.569,0,2,0,4
1508,641.504,688.222,-20,67,12.433,38.258,92.383,28.083,0,2,0,4
1509,23.978,426.426,-30,47,11.477,5.739,36.587,12.14,0,2,0,4
1510,630.883,415.355,-20,67,24.664,58.926,6400,120,0,2,0,4
1511,24.073,1035.974,-50,52,14.856,31.385,6400,96.569,0,2,0,4
1512,30.851,1031.562,-20,67,28.691,51.643,465.572,58.355,0,2,0,4
1513,633.379,1009.095,-50,52,30.603,33.474,254.281,55.714,0,2,0,4
1514,635.77,686.316,-50,52,23.911,42.082,146.349,47.331,0,2,0,4
1515,633.375,1009.566,-20,67,30.604,26.779,239.646,51.382,0,2,0,4
1516,30.756,115.144,-50,52,24.729,37.964,4800,96.569,0,2,0,4
1517,637.321,409.472,-50,47,19.129,58.34,156.41,60.274,0,2,0,4
1518,26.137,112.782,-50,47,19.981,49.311,6400,96.569,0,2,0,4
1519,623.446,123.191,-50,47,11.465,29.119,6400,96.569,0,2,0,4
1520,624.266,119.234,-50,52,10.416,11.927,6400,96.569,0,2,0,4
1521,633.775,415.059,-30,47,28.889,142.084,160.402,26.779,0,2,0,8
1522,31.825,1034.755,-30,47,29.346,141.691,181.944,36.343,0,2,0,8
1523,33.267,429.529,-20,52,27.736,10.519,56.71,23.396,0,2,0,4
1524,28.953,118.933,-20,52,23.934,20.819,6400,96.569,0,2,0,4
1525,624.706,124.933,-20,52,14.167,27.761,6400,96.569,0,2,0,4
1526,628.427,425.205,-20,52,19.698,50.713,6400,120,0,2,0,4
1527,630.986,1007.734,-20,52,26.728,19.945,4800,96.569,0,2,0,4
1528,632.004,686.537,-20,52,21.111,25.637,4800,96.569,0,2,0,4
1529,632.593,419.872,-45,57,30.127,61.209,6400,120,0,2,0,4
1530,626.257,123.66,-45,57,18.41,33.047,6400,96.569,0,2,0,4
1531,22.389,1036.847,-20,52,12.672,32.557,6400,96.569,0,2,0,4
1532,27.559,126.947,-45,57,22.24,34.977,6400,96.569,0,2,0,4
1533,626.368,128.552,-20,57,17.504,24.92,4800,96.569,0,2,0,4
1534,45.005,710.312,-10,52,3.826,5.739,16.464,6.472,0,2,0,4
1535,27.903,1034.117,-45,57,22.926,42.559,6400,96.569,0,2,0,4
1536,633.311,1014.269,-45,57,31.561,26.779,293.612,57.647,0,2,0,4
1537,639.048,687.185,-45,57,18.171,24.866,137.202,34.528,0,2,0,4
1538,27.44,121.046,-20,57,22.835,41.126,6400,96.569,0,2,0,4
1539,632.415,421.517,-20,57,29.648,62.494,6400,120,0,2,0,4
1540,31.616,430.091,-10,52,13.389,7.65,45.734,14.639,0,2,0,4
1541,38.019,743.177,-20,57,16.259,21.997,64.942,27.086,0,2,0,4
1542,641.022,689.142,-20,57,13.39,28.692,125.311,27.814,0,2,0,4
1543,633.372,1015.269,-20,57,30.604,26.779,219.523,55.61,0,2,0,4
1544,24.507,1028.812,-45,62,16.462,48.939,6400,96.569,0,2,0,4
1545,636.673,411.823,-45,62,10.878,58.422,4800,120,0,2,0,4
1546,27.673,1036.511,-20,57,23.299,47.266,6400,96.569,0,2,0,4
1547,630.077,1010.601,-45,62,26.377,31.49,4800,96.569,0,2,0,4
1548,643.188,689.218,-45,62,9.563,51.643,128.97,39.776,0,2,0,4
1549,28.385,113.003,-45,62,22.072,48.866,4800,96.569,0,2,0,4
1550,626.93,135.468,-45,62,20.082,52.605,8000,129.218,0,2,0,4
1551,23.118,118.452,-20,62,13.736,35.378,4800,96.569,0,2,0,4
1552,624.171,136.898,-20,62,11.045,49.767,8000,129.218,0,2,0,4
1553,409.474,910.024,-49,61,70.557,76.332,9599.999,129.218,0,2,0,2
1554,31.568,1035.552,-10,52,29.346,141.691,211.109,39.212,0,2,0,8
1555,640.591,689.079,-45,42,15.303,40.169,165.557,44.422,0,2,0,4
1556,628.042,411.76,-45,42,21.763,25.755,4800,96.569,0,2,0,4
1557,25.497,113.334,-45,42,17.899,41.124,6400,96.569,0,2,0,4
1558,624.201,126.521,-20,42,12.443,27.304,6400,96.569,0,2,0,4
1559,631.985,1007.556,-45,42,29.648,23.91,4800,96.569,0,2,0,4
1560,28.626,1032.066,-45,42,22.839,35.364,6400,96.569,0,2,0,4
1561,632.648,1009.937,-30,52,29.65,33.474,235.987,43.561,0,2,0,4
1562,25.133,119.033,-20,42,17.062,26.426,6400,96.569,0,2,0,4
1563,629.277,416.668,-20,42,23.335,48.081,6400,120,0,2,0,4
1564,29.331,1034.336,-20,42,21.796,30.354,4800,96.569,0,2,0,4
1565,632.432,1009.962,-20,42,25.823,24.866,4800,96.569,0,2,0,4
1566,640.085,690.529,-20,42,15.302,39.212,167.386,41.383,0,2,0,4
1567,625.163,122.335,-45,47,13.815,27.127,6400,96.569,0,2,0,4
1568,641.2,688.697,-45,47,14.345,52.601,188.424,45.327,0,2,0,4
1569,637.036,419.532,-45,47,12.157,52.485,4800,120,0,2,0,4
1570,630.79,1018.562,-45,47,26.997,47.318,8000,129.218,0,2,0,4
1571,23.429,426.064,-30,52,8.606,5.739,31.099,9.855,0,2,0,4
1572,27.376,115.249,-45,47,20.512,41.093,4800,96.569,0,2,0,4
1573,29.442,117.806,-45,52,19.165,24.246,4800,96.569,0,2,0,4
1574,622.712,125.183,-45,52,11.183,22.421,6400,96.569,0,2,0,4
1575,629.659,424.733,-20,47,24.122,51.718,6400,120,0,2,0,4
1576,28.941,1033.406,-20,47,24.866,51.645,404.288,53.261,0,2,0,4
1577,26.959,114.467,-20,47,21.86,45.25,6400,96.569,0,2,0,4
1578,624.785,126.66,-20,47,14.374,26.923,6400,96.569,0,2,0,4
1579,631.569,1011.552,-20,47,27.943,31.275,4800,96.569,0,2,0,4
1580,25.085,1029.902,-45,47,15.598,40.819,6400,96.569,0,2,0,4
1581,25.069,1037.171,-45,52,14.778,30.884,6400,96.569,0,2,0,4
1582,634.813,413.746,-45,52,25.822,65.992,8000,129.218,0,2,0,4
1583,632.371,691.422,-20,47,23.808,36.497,4800,96.569,0,2,0,4
1584,631.841,1019.341,-45,52,29.442,46.528,8000,129.218,0,2,0,4
1585,630.268,686.978,-45,52,22.47,19.764,4800,96.569,0,2,0,4
1586,32.089,115.578,-30,52,27.83,141.298,125.615,22.953,0,2,0,8
1587,633.702,415.652,-30,52,28.889,142.086,214.626,30.604,0,2,0,8
1588,31.753,1035.347,-30,52,29.346,141.691,273.805,47.819,0,2,0,8
1589,625.396,138.318,-20,32,15.681,46.847,9599.999,129.218,0,2,0,4
1590,631.409,1012.136,-45,32,28.69,25.344,4800,96.569,0,2,0,4
1591,28.204,1038.89,-45,32,19.68,31.033,6400,96.569,0,2,0,4
1592,640.508,692.537,-20,32,14.346,31.561,128.055,33.477,0,2,0,4
1593,25.449,1040.798,-20,32,13.522,25.865,6400,96.569,0,2,0,4
1594,629.988,419.879,-20,32,24.866,53.383,8000,129.218,0,2,0,4
1595,28.419,130.659,-20,32,23.91,55.47,368.616,51.971,0,2,0,4
1596,633.335,1020.1,-20,32,30.604,32.517,276.233,70.623,0,2,0,4
1597,627.399,136.664,-45,37,20.102,56.182,9599.999,129.218,0,2,0,4
1598,23.366,114.035,-45,37,13.636,49.938,6400,96.569,0,2,0,4
1599,640.879,691.634,-10,57,15.302,29.648,203.973,31.49,0,2,0,4
1600,635.337,419.886,-45,37,9.445,53.738,4800,120,0,2,0,4
1601,29.268,429.105,-10,57,10.52,5.739,34.758,11.256,0,2,0,4
1602,639.634,689.678,-45,37,17.216,52.601,96.956,33.341,0,2,0,4
1603,630.317,1008.043,-45,37,26.32,27.003,4800,96.569,0,2,0,4
1604,31.37,433.844,-45,37,26.779,26.779,32.014,13.411,0,2,0,4
1605,27.316,1028.135,-20,37,21.588,43.923,4800,96.569,0,2,0,4
1606,631.382,1009.079,-20,37,27.399,28.617,4800,96.569,0,2,0,4
1607,627.729,136.319,-20,37,19.102,51.096,9599.999,129.218,0,2,0,4
1608,25.288,1032.627,-45,37,16.67,47.492,6400,96.569,0,2,0,4
1609,639.678,690.565,-20,37,16.258,50.689,131.714,31.515,0,2,0,4
1610,628.09,422.174,-20,37,20.815,54.246,6400,120,0,2,0,4
1611,24.47,120.94,-20,37,16.632,37.491,6400,96.569,0,2,0,4
1612,623.477,128.404,-45,42,12.632,29.954,6400,96.569,0,2,0,4
1613,31.611,1035.523,-10,57,29.346,141.691,191.343,34.43,0,2,0,8
1614,632.97,1019.072,-15,32,30.604,28.692,301.844,74.114,0,2,0,4
1615,24.432,1038.512,-15,32,13.944,29.624,6400,96.569,0,2,0,4
1616,640.621,698.204,-15,32,15.302,43.037,203.973,63.936,0,2,0,4
1617,625.548,424.88,-15,37,15.882,50.164,6400,120,0,2,0,4
1618,25.45,119.12,-15,37,14.027,30.719,6400,96.569,0,2,0,4
1619,627.574,136.145,-15,37,20.618,55.489,8000,129.218,0,2,0,4
1620,639.621,688.156,-30,57,17.216,24.866,189.339,28.536,0,2,0,4
1621,627.956,1010.342,-15,37,21.384,26.042,4800,96.569,0,2,0,4
1622,22.749,428.019,-30,57,7.652,5.739,30.184,9.072,0,2,0,4
1623,635.914,691.496,-15,37,24.866,52.601,190.253,54.365,0,2,0,4
1624,24.858,120.385,-45,32,16.813,45.59,6400,96.569,0,2,0,4
1625,629.296,138.695,0,37,22.146,49.362,9599.999,129.218,0,2,0,4
1626,627.829,128.669,-45,32,14.967,23.903,6400,96.569,0,2,0,4
1627,632.724,1017.679,0,37,30.604,51.645,8000,129.218,0,2,0,4
1628,22.317,1034.362,-15,37,11.327,44.95,6400,96.569,0,2,0,4
1629,637.507,691.55,0,37,21.997,56.427,271.66,53.724,0,2,0,4
1630,23.564,1034.518,0,37,13.508,48.57,6400,96.569,0,2,0,4
1631,640.016,691.029,-45,32,16.258,34.43,159.154,39.385,0,2,0,4
1632,27.11,118.837,0,37,15.827,32.845,6400,96.569,0,2,0,4
1633,637.63,423.723,-45,32,10.977,51.636,4800,120,0,2,0,4
1634,633.502,415.695,-30,57,28.891,142.084,504.399,45.907,0,2,0,8
1635,31.552,1035.392,-30,57,29.346,141.691,241.217,33.474,0,2,0,8
1636,627.048,421.088,-15,17,19.929,50.999,6400,120,0,2,0,4
1637,622.562,125.286,-15,17,10.957,34.519,6400,96.569,0,2,0,4
1638,25.711,121.817,-15,17,15.829,28.687,6400,96.569,0,2,0,4
1639,632.863,1018.985,-15,17,30.604,34.43,326.54,49.146,0,2,0,4
1640,23.738,116.33,-15,22,13.728,39.83,6400,96.569,0,2,0,4
1641,636.211,692.377,-15,17,23.91,41.124,227.755,50.19,0,2,0,4
1642,29.382,1032.852,-15,17,24.866,43.037,392.397,52.528,0,2,0,4
1643,625.731,135.367,-15,22,15.505,56.331,8000,129.218,0,2,0,4
1644,626.307,135.949,0,22,17.838,53.029,8000,129.218,0,2,0,4
1645,640.609,693.02,-15,22,14.44,54.261,4800,120,0,2,0,4
1646,626.554,421.976,-15,22,14.233,56.338,6400,120,0,2,0,4
1647,25.973,1035.337,-15,22,18.721,46.749,6400,96.569,0,2,0,4
1648,628.191,1007.433,-15,22,21.934,25.09,4800,96.569,0,2,0,4
1649,629.516,418.45,0,22,16.605,52.643,6400,120,0,2,0,4
1650,26.2,125.156,0,22,18.847,51.848,6400,96.569,0,2,0,4
1651,637.95,691.44,0,22,21.041,52.602,225.926,58.784,0,2,0,4
1652,26.688,113.577,-15,27,18.285,32.167,6400,96.569,0,2,0,4
1653,29.374,429.343,-10,62,10.52,5.741,34.758,11.622,0,2,0,4
1654,623.5,128.264,-15,27,12.521,26.89,6400,96.569,0,2,0,4
1655,24.709,1035.397,0,22,15.866,46.591,6400,96.569,0,2,0,4
1656,627.595,1018.752,0,22,16.639,43.536,8000,129.218,0,2,0,4
1657,627.457,423.699,-15,27,16.924,49.665,6400,120,0,2,0,4
1658,27.522,1034.916,0,27,21.613,53.226,6400,96.569,0,2,0,4
1659,633.108,1014.665,0,27,30.604,27.735,245.134,64.565,0,2,0,4
1660,640.281,695.231,0,27,16.258,48.776,183.85,55.049,0,2,0,4
1661,633.02,1016.215,-15,27,30.604,30.605,280.806,55.832,0,2,0,4
1662,27.948,1033.212,-15,27,21.636,35.83,4800,96.569,0,2,0,4
1663,642.584,695.346,-15,27,11.477,48.776,164.642,49.865,0,2,0,4
1664,629.028,423.282,0,27,15.748,47.15,6400,120,0,2,0,4
1665,629.787,419.379,-15,32,25.196,55.773,6400,129.218,0,2,0,4
1666,24.999,115.351,0,27,16.566,37.635,6400,96.569,0,2,0,4
1667,27.568,120.018,-15,32,17.96,29.845,6400,96.569,0,2,0,4
1668,628.943,127.528,0,27,23.23,25.65,6400,96.569,0,2,0,4
1669,621.607,135.605,-15,32,8.835,51.162,9599.999,129.218,0,2,0,4
1670,32.054,115.991,-10,62,27.832,141.3,117.828,21.997,0,2,0,8
1671,31.717,1035.757,-10,62,29.346,141.693,181.556,28.692,0,2,0,8
1672,35.312,734.179,0,3,22.953,26.779,118.908,32.588,0,2,0,4
1673,633.055,698.796,0,3,29.648,52.601,6400,129.218,0,2,0,4
1674,632.308,426.519,0,3,30.066,59.654,8000,129.218,0,2,0,4
1675,26.6,131.519,0,3,15.874,32.413,6400,96.569,0,2,0,4
1676,629.95,1020.761,0,3,24.383,51.937,8000,129.218,0,2,0,4
1677,24.332,130.903,-15,7,15.676,59.296,8000,129.218,0,2,0,4
1678,635.278,698.073,-15,7,24.866,43.936,6400,120,0,2,0,4
1679,627.627,141.856,-15,7,15.302,44.853,6400,120,0,2,0,4
1680,25.181,722.609,0,5,11.576,9.426,4800,96.569,0,2,0,4
1681,30.49,131.012,0,5,26.779,41.126,365.872,52.742,0,2,0,4
1682,626.49,418.038,-15,7,18.765,51.212,8000,129.218,0,2,0,4
1683,29.554,723.562,-30,62,3.826,3.826,10.061,4.339,0,2,0,4
1684,24.06,131.542,0,7,14.755,58.342,8000,129.218,0,2,0,4
1685,627.337,141.46,0,7,20.084,47.565,8000,129.218,0,2,0,4
1686,26.13,1041.743,-15,7,19.27,34.672,6400,96.569,0,2,0,4
1687,624.7,1029.225,-15,7,15.187,22.411,4800,96.569,0,2,0,4
1688,43.752,723.866,-15,7,5.738,16.258,51.222,16.997,0,2,0,4
1689,640.248,699.157,0,7,16.258,44.95,238.731,47.894,0,2,0,4
1690,631.081,419.024,0,7,25.659,52.092,6400,120,0,2,0,4
1691,31.986,735.022,0,7,29.648,15.301,21.952,11.797,0,2,0,4
1692,624.295,1036.239,-15,12,14.467,25.497,6400,96.569,0,2,0,4
1693,642.406,695.795,-15,12,11.477,36.343,120.738,27.883,0,2,0,4
1694,22.38,426.597,-30,62,8.608,8.606,33.843,11.777,0,2,0,4
1695,626.62,422.377,-15,12,18.392,45.294,6400,120,0,2,0,4
1696,25.047,121.76,-15,12,16.478,32.631,6400,96.569,0,2,0,4
1697,627.74,137.731,-15,12,21.357,57.407,9599.999,129.218,0,2,0,4
1698,25.593,1038.676,0,7,17.82,42.082,6400,96.569,0,2,0,4
1699,632.597,1020.026,0,7,29.648,26.779,177.448,55.113,0,2,0,4
1700,27.448,1035.313,-15,12,21.997,54.514,6400,96.569,0,2,0,4
1701,638.476,419.877,0,17,4.984,41.674,4800,120,0,2,0,4
1702,31.438,117.139,0,17,29.518,39.049,6400,96.569,0,2,0,4
1703,28.597,119.11,0,12,23.47,46.326,6400,96.569,0,2,0,4
1704,627.995,138.577,0,12,21.04,52.744,8000,129.218,0,2,0,4
1705,625.12,128.483,0,17,15.657,33.352,6400,96.569,0,2,0,4
1706,25.955,1033.778,0,12,18.184,50.505,6400,96.569,0,2,0,4
1707,624.912,1039.889,0,12,11.05,35.801,4800,96.569,0,2,0,4
1708,639.671,698.424,0,12,8.736,53.682,4800,120,0,2,0,4
1709,25.595,1035.36,0,17,14.007,26.791,4800,96.569,0,2,0,4
1710,639.435,420.813,0,12,17.287,65.647,4800,120,0,2,0,4
1711,633.071,1018.616,0,17,30.604,33.474,298.185,68.022,0,2,0,4
1712,642.157,707.311,0,17,12.433,47.819,164.642,41.785,0,2,0,4
1713,633.611,415.706,-30,62,28.889,142.086,71.359,14.346,0,2,0,8
1714,31.661,1035.406,-30,62,29.346,141.689,204.764,29.648,0,2,0,8
1715,624.615,140.77,5,2,14.346,44.075,6400,120,0,2,0,4
1716,24.944,1041.671,5,7,17.973,47.632,6400,96.569,0,2,0,4
1717,631.895,421.653,5,2,21.783,47.527,6400,120,0,2,0,4
1718,631.789,1013.516,5,2,27.735,17.212,132.628,47.143,0,2,0,4
1719,29.675,119.11,5,2,25.69,35.019,6400,96.569,0,2,0,4
1720,642.712,698.098,5,2,10.67,44.575,4800,120,0,2,0,4
1721,43.131,730.903,5,2,7.651,20.084,53.051,19.716,0,2,0,4
1722,44.554,718.464,-10,67,4.782,6.695,18.294,7.356,0,2,0,4
1723,625.278,138.548,-15,2,15.885,46.085,6400,120,0,2,0,4
1724,25.507,122.512,-15,2,13.293,31.025,6400,96.569,0,2,0,4
1725,26.689,1036.282,5,2,21.63,55.527,6400,96.569,0,2,0,4
1726,36.094,430.337,-15,2,22.953,33.474,43.905,20.157,0,2,0,4
1727,627.113,421.739,-15,2,20.026,45.925,6400,120,0,2,0,4
1728,641.487,697.169,-15,2,13.39,44.952,205.803,35.312,0,2,0,4
1729,30.208,421.984,-10,67,10.52,6.695,33.843,11.622,0,2,0,4
1730,628.967,420.466,0,2,23.471,53.036,8000,129.218,0,2,0,4
1731,26.702,130.786,0,2,20.166,44.453,6400,96.569,0,2,0,4
1732,42.789,728.727,-15,2,7.651,20.084,53.051,19.948,0,2,0,4
1733,627.751,135.317,0,2,21.04,52.601,8000,129.218,0,2,0,4
1734,634.49,139.308,0,3,26.779,50.686,8000,129.218,0,2,0,4
1735,27.19,1030.024,0,2,21.143,45.91,6400,96.569,0,2,0,4
1736,27.209,1037.954,-15,2,21.443,39.837,6400,96.569,0,2,0,4
1737,623.282,1029.708,0,2,11.932,23.14,4800,96.569,0,2,0,4
1738,633.093,692.235,0,2,22.16,32.883,4800,96.569,0,2,0,4
1739,630.967,1017.563,-15,2,26.779,27.737,178.362,55.354,0,2,0,4
1740,633.544,415.878,-10,67,28.889,142.082,150.811,21.041,0,2,0,8
1741,31.595,1035.573,-10,67,29.346,141.693,161.757,27.735,0,2,0,8
1742,633.459,1019.952,5,22,29.321,50.205,8000,129.218,0,2,0,4
1743,637.122,697.413,5,22,22.953,43.037,274.404,42.667,0,2,0,4
1744,44.64,713.194,5,22,4.782,17.216,38.417,15.743,0,2,0,4
1745,627.091,420.127,5,17,19.255,41.929,6400,120,0,2,0,4
1746,624.361,126.975,5,17,13.7,36.127,6400,96.569,0,2,0,4
1747,26.068,1036.741,5,22,20.242,38.835,6400,96.569,0,2,0,4
1748,24.805,118.383,5,17,13.183,34.163,6400,96.569,0,2,0,4
1749,28.638,724.124,-30,67,3.826,4.784,15.55,5.223,0,2,0,4
1750,633.246,1018.649,5,17,30.604,33.474,286.295,66.95,0,2,0,4
1751,636.114,692.996,5,17,24.866,40.169,227.755,45.04,0,2,0,4
1752,27.36,1035.254,5,17,22.928,34.691,6400,96.569,0,2,0,4
1753,25.435,121.112,5,12,15.686,43.507,6400,96.569,0,2,0,4
1754,628.418,138.743,5,12,21.996,57.861,9599.999,129.218,0,2,0,4
1755,632.531,421.133,5,12,29.072,64.779,6400,120,0,2,0,4
1756,23.857,420.948,-30,67,9.563,6.695,27.44,11.105,0,2,0,4
1757,634.385,423.131,5,7,18.414,46.328,4800,120,0,2,0,4
1758,25.796,1037.883,5,12,19.891,45.891,6400,96.569,0,2,0,4
1759,623.443,1036.549,5,12,12.047,30.333,6400,96.569,0,2,0,4
1760,638.586,697.725,5,12,12.568,50.516,4800,120,0,2,0,4
1761,631.872,1019.102,5,7,27.735,24.866,189.339,55.348,0,2,0,4
1762,628.52,147.163,5,7,20.116,33.234,4800,96.569,0,2,0,4
1763,29.609,729.288,5,7,25.299,24.532,4800,96.569,0,2,0,4
1764,24.915,133.008,5,7,16.001,59.296,8000,129.218,0,2,0,4
1765,628.842,699.975,5,7,19.761,40.165,6400,120,0,2,0,4
1766,633.651,415.796,-30,67,28.889,142.086,155.663,29.648,0,2,0,8
1767,31.7,1035.495,-30,67,29.346,141.693,181.529,27.735,0,2,0,8
1768,629.948,1016.373,5,42,24.162,35.187,4800,96.569,0,2,0,4
1769,632.855,1017.783,5,47,30.604,40.169,4800,96.569,0,2,0,4
1770,624.036,128.607,5,42,12.406,31.092,6400,96.569,0,2,0,4
1771,24.332,1035.021,5,47,15.306,41.861,6400,96.569,0,2,0,4
1772,642.03,690.822,5,42,13.389,41.124,224.096,41.337,0,2,0,4
1773,630.722,415.349,5,42,25.484,59.231,6400,120,0,2,0,4
1774,627.541,419.989,5,37,18.261,52.605,6400,120,0,2,0,4
1775,24.407,123.109,5,42,11.016,32.035,6400,96.569,0,2,0,4
1776,24.505,119.072,5,37,14.41,30.612,6400,96.569,0,2,0,4
1777,629.442,1019.116,5,37,23.697,44.79,9599.999,129.218,0,2,0,4
1778,626.176,138.796,5,37,16.816,49.009,9599.999,129.218,0,2,0,4
1779,642.938,695.937,5,37,11.477,43.994,143.605,33.18,0,2,0,4
1780,27.312,1037.752,5,42,22.479,32.995,6400,96.569,0,2,0,4
1781,630.659,1014.457,-9,38,26.779,35.387,6400,96.569,0,2,0,4
1782,622.985,127.885,-9,38,11.431,44.95,6400,96.569,0,2,0,4
1783,44.329,706.738,-35,62,3.826,3.822,10.061,5.014,0,2,0,4
1784,27.024,1031.869,5,37,21.997,49.254,6400,96.569,0,2,0,4
1785,27.748,1036.281,-9,38,20.11,23.831,4800,96.569,0,2,0,4
1786,632.504,139.757,5,32,29.281,47.725,8000,129.218,0,2,0,4
1787,643.317,698.335,5,32,10.521,43.038,178.362,40.724,0,2,0,4
1788,21.855,427.948,-35,62,8.608,6.695,29.27,10.424,0,2,0,4
1789,629.45,421.182,5,32,20.084,55.87,6400,120,0,2,0,4
1790,24.367,126.36,5,32,14.969,43.885,6400,96.569,0,2,0,4
1791,625.601,1033.623,5,32,16.213,16.112,6400,96.569,0,2,0,4
1792,27.15,1032.987,5,27,22.381,49.732,6400,96.569,0,2,0,4
1793,631.911,1014.914,5,27,28.617,34.626,4800,96.569,0,2,0,4
1794,644.786,695.86,5,27,7.651,47.82,156.41,39.588,0,2,0,4
1795,27.846,1043.335,5,32,23.84,39.655,6400,96.569,0,2,0,4
1796,634.984,420.441,5,22,15.604,44.985,4800,120,0,2,0,4
1797,633.648,425.059,5,27,8.818,50.402,4800,120,0,2,0,4
1798,31.052,117.568,5,27,27.116,35.907,6400,96.569,0,2,0,4
1799,23.911,121.436,5,22,12.335,36.201,6400,96.569,0,2,0,4
1800,632.672,135.949,5,27,29.007,49.623,8000,129.218,0,2,0,4
1801,627.333,137.001,5,22,17.167,51.59,9599.999,129.218,0,2,0,4
1802,31.491,1034.843,-35,62,29.346,141.689,199.021,29.648,0,2,0,8
1803,643.429,698.011,5,62,9.357,44.628,4800,120,0,2,0,4
1804,629.489,1015.37,5,62,23.969,41.126,6400,96.569,0,2,0,4
1805,28.259,119.101,5,57,22.559,33.237,6400,96.569,0,2,0,4
1806,621.393,126.888,5,57,7.604,35.421,6400,96.569,0,2,0,4
1807,26.737,1031.796,5,62,21.603,51.014,6400,96.569,0,2,0,4
1808,629.881,424.134,5,57,23.577,61.417,6400,120,0,2,0,4
1809,641.979,691.138,5,57,13.39,30.603,128.055,34.721,0,2,0,4
1810,642.167,688.113,-35,57,11.477,24.866,147.263,25.456,0,2,0,4
1811,633.372,1020.136,5,57,30.604,34.43,249.707,65.043,0,2,0,4
1812,623.761,123.714,5,52,12.549,23.47,6400,96.569,0,2,0,4
1813,21.95,427.497,-35,57,8.608,6.695,31.099,10.424,0,2,0,4
1814,26.213,1034.204,5,57,20.38,40.569,6400,96.569,0,2,0,4
1815,26.333,118.396,5,52,18.054,25.419,6400,96.569,0,2,0,4
1816,631.648,420.068,5,47,20.537,63.942,6400,120,0,2,0,4
1817,643.984,696.82,5,52,8.215,46.846,4800,120,0,2,0,4
1818,628.577,427.88,5,52,20.267,58.273,6400,120,0,2,0,4
1819,27.464,122.997,5,47,21.044,31.729,6400,96.569,0,2,0,4
1820,622.577,124.873,5,47,10.047,28.587,6400,96.569,0,2,0,4
1821,23.312,1036.681,5,52,14.785,44.245,6400,96.569,0,2,0,4
1822,631.672,1018.634,5,52,28.373,47.819,8000,129.218,0,2,0,4
1823,636.681,694.522,5,47,23.91,48.777,191.168,49.713,0,2,0,4
1824,31.587,1035.349,-35,57,29.346,141.691,239.942,32.517,0,2,0,8
1825,26.744,1036.46,10,57,20.947,47.123,6400,96.569,0,2,0,4
1826,633.618,1020.072,10,57,30.604,34.431,266.172,73.435,0,2,0,4
1827,25.178,113.941,10,62,18.02,46.101,6400,96.569,0,2,0,4
1828,629.691,134.402,10,62,23.91,56.427,8000,129.218,0,2,0,4
1829,631.495,413.163,10,62,12.215,64.972,4800,120,0,2,0,4
1830,643.382,693.882,10,62,8.004,52.616,4800,120,0,2,0,4
1831,627.04,1018.878,10,62,14.818,48.409,6400,120,0,2,0,3
1832,36.73,726.886,10,62,19.128,27.737,65.857,21.906,0,2,0,4
1833,625.956,121.921,10,67,16.258,29.266,6400,96.569,0,2,0,4
1834,26.124,1037.679,10,62,19.625,43.922,6400,96.569,0,2,0,4
1835,24.314,120.87,10,67,16.112,32.127,6400,96.569,0,2,0,4
1836,633.129,417.636,10,67,29.648,65.033,376.848,60.055,0,2,0,4
1837,625.895,126.788,5,67,15.536,25.654,6400,96.569,0,2,0,4
